"نەگىزگى تاقىرىپتىق تاربيەنىڭ نىسانالىق مىندەتى پارتيانىڭ جاڭا داۋىردەگى پارتيالى كادرلارعا يدەيالىق، ساياسي، ستيل، قابىلەت، پاكتىك جاعىنداعى نەگىزگى تالابىن ايگىلەدى. ",kz
"ماقالادا بىلاي دەلىندى: تاقىرىپتىق تاربيەگە باسشىلىقتى كۇشەيتۋ كەرەك. جەر ـ جەر مەن تاراۋلار، پارتكومدار مەن پارتيا باسشىلىق گرۋپپاسى وسكەلەڭ ٴمان بەرىپ، جاۋاپكەرلىك سەزىمى مەن كوكەيتەستىلىك سەزىمىن جانە ۇيىمدىق باسشىلىقتى كۇشەيتىپ، قۋزاۋ-جەتەكشىلىك ەتۋدى نىعايتىپ، تاقىرىپتىق تاربيەنىڭ ساپاسىن جوعارىلاتۋ كەرەك.",kz
"فورماشىلدىقتان، تورەشىلدىكتەن ساقتانىپ، ٴىس جۇزىندىك ونىمدىلىككە ٴمان بەرىپ، ناقتى ماسەلەلەردى شەشۋ كەرەك.",kz
ءوز حابارىمىز. كۇن مەن ءتۇننىڭ كوكتەمگى تەڭەلۋى مەن ۇلىستىڭ ۇلى كۇنى ناۋرىز مەرەكەسىنە ارنالعان استانا بەيجيڭدەگى مەرەكەلىك كونسەرت قيىلمى 2019-جىلى 3-ايدىڭ 21-كۇنى بەيجيڭ قالاسى چاۋ ياڭ رايونىنداعى رى-تان باقشاسىندا وتكىزىلەدى,kz
"بۇل مەرەكەلىك كونسەرت قيلىمى ەسكى جىل ەسەبىندەگى كۇن مەن ءتۇننىڭ كوكتەمگى تەڭەلۋى ياعىني شۇنفىن(春分)، سونىمەن بىرگە حالقىمىزدىڭ ءداستۇرلى مەرەكەسى ناۋرىزبەن تۇسپا-تۇس كەلگەن ايىرىقشا كۇندە استانا بەيجيڭدەگى ءار ۇلت حالقىن مەرەكە مەرەيىنە بولەپ، تاماشا تۇرمىسقا دەگەن تالپىنسىن جىر ەتەدى.",kz
"تەكەس اۋداندىق پارتكومنىڭ تۇراقتى مۇشەسى، ۇگىت ٴبولىمىنىڭ باستىعى نۇرگۇل جۇمادىل قىزى بىلاي دەدى: ",kz
"-تەكەس اۋداندىق ويىن ساۋىق ۇيىرمەسى بەيجيڭدەگى كونسەرت قيمىلىنا قاتىناسۋعا بارىنشا دەن قويىپ، مۇقيات ازىرلەنۋدە، ويىن نومىرلەرى ٴان-ٴبي، ايتىس قاتارلى ٴتۇرلى جانرلاردى قامتيدى، نەگىزىنەن شينجياڭداعى ٴار ۇلت حالقىنىڭ جاراسىمدى ىنتماعى مەن باقىتتى تۇرمىسن جىرلايدى",kz
"ەگىزگى ساتىداعى اۋىل ونەرپازدارى تۇنىق ونەرلەرى مەن ىستىق ىقىلاسى ارقىلى شەگاراداعى ٴار ۇلت حالىقىنىڭ ۇلى وتانعا دەگەن شەكسىز سۇيسپەنشىلىگى مەن تاماشا تىلەگىن جەتكىزەدى، سونداي اق استانا حالىقىنا ۇلىتتىق كيىم كەشەك پەن ۇلتتىق مۋزيكا اسپاپتارىنىڭ تاڭعاجايىپ قۇدىرەتىن سەزىندىرەدى. ",kz
بۇل رەتكى مەرەكەلىك كونسەرتكە تەكەس اۋداندىق ويىن ساۋىق ۇيىرمەسى حالقىمىزدىڭ ۇلىتتىق بوياۋى اجارلى اۋىل اۋەندەرى مەن اسەم بيلەرىنەن استانا جۇرتشىلىعىنا اۋىل كوز ايىم ساتتەردى سيلاماقشى.,kz
"بۇدان تىس بەيجيڭ، ىشكى مۇڭعۇل قاتارلى جەرلەردەن كەلگەن ونەرپازدار جۇڭحۋا ۇلىتىنىڭ كوڭىل كورىك سيلايتىن ءداستۇرلى اندەرى مەن كونسەرت نومىرلەرىن قويىپ، استانانىڭ اسپانىن ارايلى شاتتىققا بولەيدى، بارشامىز مەرەكەدە جۇزدەسەيىك!",kz
  شينحۋا اگەنتتىگىنىڭ حابارى. مەملەكەتتىك كەڭەستىڭ زۇڭليى لي كىچياڭ 3-ايدىڭ 15-كۇنى بەيجيڭدەگى حالىق سارايىندا 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايىنىڭ 2-ٴماجىلىسىن حابارلاعان جۇڭگو-شەتەل تىلشىلەرىن قابىلدادى جانە ولاردىڭ سۇراۋىنا جاۋاپ بەردى. ,kz
"شينحۋا اگەنتتىگىنىڭ حابارى: 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايىنىڭ 2-ٴماجىلىسى ٴتۇرلى كەڭەس تارتىپتەرىن تابىسپەن ورىنداعاننان كەيىن، 3-ايدىڭ 15-كۇنى تۇستەن بۇرىن حالىق سارايىندا جابىلدى. ",kz
"ماجىلىستە ۇكىمەت قىزمەتىنەن بايانداما، مەملەكەتتىك حالىق قۇرىلتايى تۇراقتى كوميتەتىنىڭ قىزمەتىنەن بايانداما سياقتىلار بەكىتىلدى.",kz
"ماجىلىستە شەتەل ساۋداگەرلەرى قارجى قوسۋ زاڭى ماقۇلداندى، مەملەكەت ٴتوراعاسى شي جينپيڭ 26-ٴنومىرلى ٴتوراعا بۇيرىعىنا قول قويىپ، وسى زاڭدى جاريالادى. ",kz
" ٴماجىلىس ٴتورالقاسىنىڭ تۇراقتى ٴتوراعاسى، اتقارۋشى ٴتوراعاسى لي جانشۋ جابىلۋ ٴماجىلىسىن باسقاردى",kz
"ماجىلىس ٴتورالقاسىنىڭ تۇراقتى ٴتوراعالارى، اتقارۋشى ٴتوراعالارى ۋاڭ چىن، ساۋ جيانميڭ، جاڭ چۇنشيان، شىن يۋەيۋە، جي بيڭشۋان، ەركىن يمىرباقى، ۋان ى-شياڭ، چىن جۋ، ۋاڭ دۇڭميڭ، بايماچىلين، ديڭ جۇڭلي، حاۋ ميڭجين، ساي دافىڭ، ۋ ۋيحۋا، ياڭ جىن ـ ۋ ٴتوراعالار مىنبەسىنىڭ اتقارۋشى ٴتوراعالار ورنىنا جايعاستى. ",kz
" شي جينپيڭ، لي كىچياڭ، ۋاڭ ياڭ، ۋاڭ حۋنيڭ، جاۋ لىجي، حان جىڭ، ۋاڭ چيشان جانە ٴماجىلىس ٴتورالقاسىنىڭ مۇشەلەرى ٴتوراعالار مىنبەسىنەن ورىن الدى. ",kz
"ماجىلىسكە قاتىناسۋعا ٴتيىستى ۋاكىل 2974 ادام، قاتىناسقان ۋاكىل 2948 ادام، 26 ۋاكىل قاتىناسا المادى، قاتىناسقان ۋاكىل سانى زاڭدا بەلگىلەنگەن ادام سانىنا ۇيلەسەدى. ",kz
 تۇستەن بۇرىن ساعات 9 دا لي جانشۋ ٴماجىلىستىڭ باستالعانىن جاريالادى. ,kz
  ٴماجىلىس داۋىسقا سالۋ ارقىلى 13 - كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى 2-ٴماجىلىسىنىڭ ۇكىمەت قىزمەتىنەن بايانداما جونىندەگى قاۋلىسىن ماقۇلدادى.,kz
"قاۋلىدا مىنالار اتاپ كورسەتىلدى: ٴماجىلىس مەملەكەتتىك كەڭەستىڭ وتكەن ٴبىر جىلداعى قىزمەتىن تولىق تۇراقتاندىرىپ، باياندامادا العا قويىلعان 2019-جىلعى ەكونوميكالىق، قوعامدىق دامۋدىڭ جالپى تۇلعالىق تالاپتارىنا، ساياساتتىق بەتالىسىنا، نىسانالىق مىندەتىنە جانە ٴتۇيىندى قىزمەتتەرىنە قوسىلىپ، وسى باياندامانى بەكىتۋدى ۇيعاردى. ",kz
ٴماجىلىس داۋىسقا سالۋ ارقىلى شەتەل ساۋداگەرلەرى قارجى قوسۋ زاڭىن ماقۇلدادى. شەتەل ساۋداگەرلەرى قارجى قوسۋ زاڭى 2020-جىلى 1-ايدىڭ 1-كۇنىنەن باستاپ اتقارىلادى. ,kz
" ٴماجىلىس 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى 2-ٴماجىلىسىنىڭ 2018 ـ جىلعى حالىق شارۋاشىلىعى مەن قوعامدىق دامۋ جوسپارىنىڭ اتقارىلۋ احۋالى جانە 2019-جىلعى حالىق شارۋاشىلىعى مەن قوعامدىق دامۋ جوسپارى جونىندەگى قاۋلىسىن داۋىسقا سالىپ ماقۇلداپ، 2018-جىلعى حالىق شارۋاشىلىعى مەن قوعامدىق دامۋ جوسپارىنىڭ اتقارىلۋ احۋالى جانە 2019-جىلعى حالىق شارۋاشىلىعى مەن قوعامدىق دامۋ جوسپارى جوباسى جونىندەگى باياندامانى بەكىتۋدى، ",kz
 2019-جىلعى حالىق شارۋاشىلىعى مەن قوعامدىق دامۋ جوسپارىن بەكىتۋدى ۇيعاردى؛ ,kz
"13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى 2- ٴماجىلىسىنىڭ 2018-جىلعى ورتالىق پەن جەرگىلىكتى ورىنداردىڭ مەجە ەسەبىنىڭ اتقارىلۋ احۋالى جانە 2019-جىلعى ورتالىق پەن جەرگىلىكتى ورىنداردىڭ مەجە ەسەبى جونىندەگى قاۋلىسىن داۋىسقا سالىپ ماقۇلدادى،",kz
"2018-جىلعى ورتالىق پەن جەرگىلىكتى ورىنداردىڭ مەجە ەسەبىنىڭ اتقارىلۋ احۋالى جانە 2019 -جىلعى ورتالىق پەن جەرگىلىكتى ورىنداردىڭ مەجە ەسەبىنىڭ جوباسى جونىندەگى باياندامانى بەكىتۋدى ۇيعاردى، 2019-جىلعى ورتالىقتىڭ مەجە ەسەبىن بەكىتتى. ",kz
ماجىلىس 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى 2-ٴماجىلىسىنىڭ مەملەكەتتىك حالىق قۇرىلتايى تۇراقتى كوميتەتىنىڭ قىزمەت بايانداماسى جونىندەگى قاۋلىسىن داۋىسقا سالىپ ماقۇلدادى. قاۋلىدا مىنالار اتاپ كورسەتىلدى: ,kz
"ٴماجىلىس مەملەكەتتىك حالىق قۇرىلتايى تۇراقتى كوميتەتىنىڭ وتكەن ٴبىر جىلداعى قىزمەتىن تولىق تۇراقتاندىرىپ، باياندامادا العا قويىلعان بۇدان بىلايعى ٴبىر جىلداعى باستى مىندەتتەر مەن قىزمەت ورنالاستىرۋلارىنا قوسىلىپ، بۇل باياندامانى بەكىتۋدى ۇيعاردى. ",kz
"ماجىلىس داۋىسقا سالۋ ارقىلى 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى 2-ٴماجىلىسىنىڭ ەڭ جوعارى حالىق سوتىنىڭ قىزمەت بايانداماسى جونىندەگى قاۋلىسىن، ەڭ جوعارى حالىق پروكۋراتۋراسىنىڭ قىزمەت بايانداماسى جونىندەگى قاۋلىسىن ماقۇلدادى، وسى ەكى باياندامانى بەكىتۋدى ۇيعاردى. ",kz
ٴماجىلىس 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى 2-ٴماجىلىسىنىڭ مەملەكەتتىك حالىق قۇرىلتايى تۇراقتى كوميتەتىنىڭ جاڭ رۇڭشۇننىڭ 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى تۇراقتى كوميتەتىنىڭ مۇشەلىك مىندەتىنەن بوساۋ ٴوتىنىشىن قابىلداۋ جونىندەگى قاۋلىسىن داۋىسقا سالىپ ماقۇلدادى. ,kz
"وسىدان كەيىن، لي جانشۋ ٴسوز سويلەپ بىلاي دەدى: 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايىنىڭ 2-ٴماجىلىسى ٴتۇرلى كەڭەس تارتىپتەرىن تابىسپەن ورىندادى. ٴماجىلىس بىلاي دەپ قارادى",kz
" وتكەن ٴبىر جىلدا شي جينپيڭ جولداستى ۇيتقى ەتكەن پارتيا ورتالىق كوميتەتى بۇكىل ەلدەگى ٴار ۇلت حالقىن ىنتىماقتاستىرىپ جانە باستاپ، ۇدەرە العا تارتىپ، قيىندىقتاردى جەڭىپ، ٴتۇرلى قىزمەتتەردە تىڭ تابىستارعا قول جەتكىزدى،",kz
 ٴماجىلىس بۇعان جوعارى باعا بەردى. ,kz
" لي جانشۋ بىلاي دەدى: ٴماجىلىس دەموكراتيانى تولىق ساۋلەلەندىرىپ، ٴىستى زاڭ بويىنشا قاتاڭ ىستەپ، ۇكىمەت قىزمەتىنەن باياندامانى جانە باسقا باياندامالاردى قاراپ بەكىتتى.",kz
"ۋاكىلدەر مىندەتىن ادالدىقپەن اتقارىپ، حالىقتىڭ تىلەگىن بەينەلەپ، تاماشا بەت-بەينەنى ايگىلەدى. بۇل ٴبىر رەتكى دەموكراتيالى، ىنتىماقتى، شىندىققا جۇگىنگەن، العا باسقان ٴماجىلىس بولدى.",kz
"ٴبىز جاۋاپكەرشىلىكتى باتىلدىقپەن ارقالاپ، قىزمەتتى تىڭعىلىقتى ىستەپ، ماجىلىستە بەلگىلەنگەن ٴتۇرلى نىسانا ـ مىندەتتەردى ورىنداۋعا كەپىلدىك ەتۋىمىز كەرەك. ",kz
لي جانشۋ بىلاي دەدى: ٴماجىلىس قاراپ ماقۇلداعان شەتەل ساۋداگەرلەرى قارجى قوسۋ زاڭى-جاڭا داۋىردە جوعارى دەڭگەيلى سىرتقا ەسىك اشۋدى ىلگەرىلەتەتىن نەگىزدىك زاڭ. ,kz
"ٴبىز ىشكەرىلەي ۇيرەنىپ، جاپپاي دايەكتىلەندىرىپ، جوعارى دەڭگەيلى سىرتقا ەسىك اشۋ ارقىلى ەكونوميكانىڭ جوعارى ساپالى دامۋىن ىلگەرىلەتۋىمىز كەرەك. ",kz
" لي جانشۋ مىنالاردى اتاپ كورسەتتى: جۇڭگوشا سوتسياليزم جاڭا داۋىرگە ٴوتتى، حالىق قۇرىلتايى قىزمەتىن جاقسى ىستەۋ جونىندە تىڭ دا اناعۇرلىم جوعارى تالاپتار قويدى. ",kz
"حالىق قۇرىلتايى مەن ونىڭ تۇراقتى كوميتەتى شي جينپيڭنىڭ جاڭا ٴداۋىر جۇڭگوشا سوتسياليزم يدەياسىن جەتەكشى ەتۋگە تاباندى بولىپ، باس شۋجي شي جينپيڭنىڭ حالىق قۇرىلتايى تۇزىمىنە تاباندى بولۋ جانە ونى كەمەلدەندىرۋ جونىندەگى ماڭىزدى يدەياسىن ىشكەرىلەي ۇيرەنىپ جانە دايەكتىلەندىرىپ،",kz
"پارتيانىڭ باسشىلىعىن، حالىقتىڭ وزىنە - ٴوزى قوجايىن بولۋىن، مەملەكەتتى زاڭمەن جونگە سالۋدى ورگانيكالى ۇشتاستىرۋعا تاباندى بولىپ، پارتيا مەن مەملەكەت قىزمەتىنىڭ جالپى جاعدايىن ارقاۋ ەتە وتىرىپ، نەگىزگى زاڭ مەن زاڭداردا جۇكتەلگەن مىندەتتەردى مۇقيات اتقارىپ، پارتيا مەن حالىقتىڭ سەنىمىن جانە ماڭىزدى تاپسىرماسىن اقتاۋى كەرەك.",kz
لي جانشۋ سوڭىندا بىلاي دەدى: جۇڭحۋا ۇلتى ۇلى گۇلدەنۋدىڭ شەشۋشى كەزەڭىندە تۇر.,kz
"ٴبىز شي جينپيڭ جولداستى ۇيتقى ەتكەن پارتيا ورتالىق كوميتەتىنىڭ توڭىرەگىنە اناعۇرلىم تىعىز ىنتىماقتاسىپ، جۇڭگوشا سوتسياليزم ۇلى تۋىن بيىك ۇستاپ، «ٴتورت تانىمدى» كۇشەيتىپ، «ٴتورت سەنىمدى» بەكەمدەپ، «ەكىنى قورعاۋدى» ورىنداپ، بورىشتى ەستە بەرىك ساقتاپ، ٴورىس اشا العا ىلگەرىلەپ، جاپپاي دوڭگەلەك داۋلەتتى قوعام قۇرىپ شىعۋعا شەشۋشى نەگىز قالاپ، جۇڭحۋا حالىق رەسپۋبليكاسى قۇرىلعاندىعىنىڭ 70 جىلدىعىن ۇزدىك ناتيجەلەرمەن قۇتتىقتاۋىمىز كەرەك. ",kz
ساعات 9 دان 29 مينۋت وتكەندە لي جانشۋ جۇڭحۋا حالىق رەسپۋبليكاسى 13-كەزەكتى مەملەكەتتىك حالىق قۇرىلتايى 2-ٴماجىلىسىنىڭ جابىلعاندىعىن جاريالادى. ٴماجىلىس ايبىندى مەملەكەت انىمەن اياقتادى. ,kz
" ٴتوراعالار مىنبەسىنەن ورىن العانداردان: ديڭ شۋەشياڭ، ليۋ حى، شۇي چيلياڭ، سۇن چۇنلان، لي شي، لي چياڭ، لي حۇڭجۇڭ، ياڭ جيەچى، ياڭ شياۋدۋ، جاڭ يوۋشيا، چىن شي، چىن چۋانگو، چىن مين -ىر، حۋ چۇنحۋا، گو شىڭكۇن، حۋاڭ كۇنميڭ، ساي چي، يوۋ چۋان، ۋي فىڭحى، ۋاڭ يۇڭ، ۋاڭ ي، شياۋ جيە، جاۋ كىجى، جوۋ چياڭ، جاڭ جۇن، جاڭ چيڭلي، ليۋ چيباۋ، دۇڭ جيانحۋا، ۋان گاڭ، حى حۋحۋا، لۋ جانگۇڭ، ۋاڭ جىڭ-ۋي، ما بياۋ، چىن شياۋگۋاڭ، لياڭ جىن-يىڭ، شيا باۋلۇڭ، ياڭ چۋانتاڭ، باتىر، ۋاڭ يۇڭچيڭ، حى ليفىڭ، سۋ حۇي، جىڭ جيانباڭ، گۋ شىڭزۋ، ليۋ شينچىڭ، حى ۋي، شاۋ حۇڭ، گاۋ يۇنلۇڭ سونداي-اق ورتالىق اسكەري ىستەر كوميتەتىنىڭ مۇشەلەرى لي زوچىڭ، مياۋ حۋا، جاڭ شىڭمين قاتارلىلار بار.",kz
" ورتالىق پەن مەملەكەت ورگاندارىنداعى قاتىستى تاراۋلاردىڭ، ازاتتىق ارميانىڭ قاتىستى ورىندارىنىڭ، حالىقتىق ۇيىمداردىڭ قاتىستى جاۋاپتىلارى ماجىلىسكە سىرتتاي قاتىناستى نەمەسە سىرتتاي تىڭدادى.",kz
ٴار ەلدىڭ جۇڭگوداعى ەلشىلەرى ٴماجىلىستى سىرتتاي تىڭدادى.,kz
" 2019-جىلعى مەملەكەتتىك ەكى ٴماجىلىس اشىلۋ الدىندا تۇر.  وتكەن ٴبىر جىلدا، پارتيا مەن مەملەكەت ىستەرىندە تىڭ بەلەس جاراتىلدى! ",kz
" بيىل جاڭا جۇڭگو قۇرىلعاندىعىنىڭ 70 جىلدىعى، جاپپاي دوڭگەلەك داۋلەتتى قوعام قۇرۋدىڭ شەشۋشى جىلى، مەملەكەتتىڭ ۇلى ٴىسى، حالىقتىڭ مۇڭ-مۇقتاجىنا توتەنشە كوڭىل بولگەن، دۇنيە كوز تىككەن ٴتۇيىندى جىل.",kz
"  ورتالىق راديو-تەلەۆيزيا باس ستانسياسى، جۇڭگو قازاق راديو CNR مەملەكەتتىك ەكى ماجىلىسكەارناۋلى جوبالاعان ميكرو جازبا بەينە نازارلارىڭىزدا!",kz
"مەملەكەتتىك ەكى ٴماجىلىس كەزىندە، ۋاكىل جورالار رەفورما، دامۋ، باجىنى ازايتۋ، وقۋ-اعارتۋ، كاسىپتەندىرۋ، اۋىل-قىستاقتى كوركەيتۋ، ورتانى قورعاۋ، كەدەيلىكتەن قۇتىلدىرۋ، جالپىلىق قىزمەت وتەۋ قاتارلى مەملەكەتتىڭ كەلەلى ىستەرىن بىرلىكتە اقىلداسىپ، جاپپاي دوڭگەلەك داۋلەتتى قوعام قۇرۋدىڭ كۇش بىرلىگىن قالىپتاستىرادى. ",kz
"ٴار جىلعى ەكى ٴماجىلىس كەزىندە مەملەكەتتىك جوبا-جوسپارلار مەن حالىقتىڭ تۇرمىسىنا ساياتىن تولعاقتى تۇيىندەر بۇقارانىڭ نازارىن اۋدارادى، ەندەشە بيىلعى ەكى ماجىلىستە ٴسىز قانداي ماسەلەلەرگە كوڭىل بولەسىز؟ بارىنشا نازار اۋدارعان ٴتۇيىندى تۇعىر قايسىلار؟",kz
" بيىلعى مەملەكەتتىك ەكى ٴماجىلىس كەزىندە، تىلشىلەرىمىز بۇلاردى جيناقتاپ، ۋاكىل جورالارعا جەتكىزىپ، جاۋاپ تابۋعا تىرىسادى. ەكى ٴماجىلىس جاڭالىقتارىن تالقىلاۋعا بىرلىكتە ات سالىسىڭىزدار!",kz
" 2018-جىلى 9-ايدىڭ 3-كۇنى، گۇگۋڭ ياڭشين سارايىندا، گۇگۋڭ ەسكەرتكىش سارايىنىڭ باستىعى شان جيشياڭ «ياڭ شيىن سارايىنا» شىعىپ، سارايدىڭ قاق ورتاسىنا ىلىنگەن«جيا چيڭ جىلىناماسىنىڭ 6-جىلى» دەپ جازىلعان ەسكەرتكىش تاحتانى ٴوز قولىمەن الىپ تۇستى.",kz
مىنە وسىدان باستاپ «ياڭ شيىن سارايىنىڭ»قايتالاي جوندەۋ باسقىشىنا وتتى.,kz
" «ياڭ شيىن سارايى» ميڭ پاتشالعىىنىڭ جياجيڭ جىلناماسىنىڭ 16-جىلى سالىنعان، چيڭ پاتشالعىنىڭ يۇڭجيڭ جىلناماسىنان باستاپ چيڭ پاتشالعىنىڭ «ساياسي بەكىم شىعارۋ ورتالعىنا» اينالىپ، وسدان باستاپ باستاپ وسى ارا بۇرىن-سوڭدى 8 پاتشانىڭ تۇراعى بۇلعان ەدى، قايتالاي جوندەۋ قۇرىلىسى مەجە مەن 2 جىل بولىپ 2020-جىلدىڭ 6 ايىندا اياقتلادى.",kz
"وسى بارىستا 20 جىلعا سوزىلعان «گۇگۋڭ ەسكەرتكىش سارايىنىڭ جالپى بەتتىك قورعاپ وڭاۋ قىزمەتى»احىرلاسادى،ٴبىز ايبىندى «زىجين چىڭ سارايىنىڭ» 600 جىلدىق مەرەي تويىن بىرلكتە قارسى الاتىن بولامىز.",kz
" ول تاعى مادەني مۇراعاتتاردى قورعاۋ قىزمەتىمەن اينالىسقان 20 جىلدان استام ۋاقىتتا، 600 جىلدىق شۇعىلالى تاريحى بار گۇگۋىڭ ەسكەرتكىش سارايىنىڭ قايتادان وڭاۋ قىزمەتىنىڭ بايىپتى دا جىڭىشكەلكبەن الىنىپ بارعاندىعىن ايتا كەتتى. ",kz
"سۇحبات: «ياڭ شيىن سارايى» جوندەۋ الدىندا وسىعان قاراتا جىڭىشكەلكبەن باقىلاۋ، جوبالاۋ، تالداۋ جاساۋ، تەكسەرۋ الىپ بارىپ، وسى جونىندەگى تەكسەرۋ ناتيجەلەرى مەن سارايدىڭ كەيبىر ورىندارىنىڭ جوندەۋ جوباسى بولماعاندا، كوزسىزدىكبەن جۇمىس جۇرگىزۋ ونىڭ تاريحىي قۇپيالعىن جوعالتار ەدى، ",kz
"تىلشى ولاي دەسەك،بۇدان كەيىن ٴبىزدىڭ گۇگۋىڭ ەسكەرتكىش سارايى جانە وسىنداعى جوتكەۋگە بولاتىن جانە جوتكەۋگە كەلمەيتىن مۇراعاتتاردىڭ بارلىعىن وسى تاسىلدەرمەن جوندەۋ كەرەك دەپ تۇسىنسەك بولاما؟",kz
